,OriginalID,rmax,topt,ctmin,ctmax,e,eh,q10,thermal_safety_margin,thermal_tolerance,breadth,skewness
810,857,2.53E-05,22.628,#NAME?,48.228,NA,0.507307341,NA,25.6,Inf,14.996,NA
811,858,1.98E-05,18.559,-9.429,Inf,NA,0.279899591,NA,Inf,Inf,12.506,NA
812,859,2.43E-05,21.535,#NAME?,71.48,NA,0.247735848,NA,49.945,Inf,17.513,NA
813,860,2.02E-05,20.818,#NAME?,51.961,NA,0.402612052,NA,31.143,Inf,15.21,NA
814,861,2.39E-05,21.174,#NAME?,57.052,NA,0.445398952,NA,35.878,Inf,14.127,NA
815,862,2.31E-05,23.028,-32.18,58.798,NA,0.372621951,NA,35.77,90.978,15.858,NA
816,863,1.80E-05,21.344,-25.97,61.762,NA,0.416394301,NA,40.418,87.732,14.338,NA
817,864,2.20E-05,26.08,-32.555,Inf,0.153842527,NA,1.230266476,Inf,Inf,20,NA
818,865,2.12E-05,22.643,#NAME?,51.471,NA,0.430929938,NA,28.828,Inf,15.419,NA
819,866,2.14E-05,24.489,#NAME?,66.987,NA,0.187405194,NA,42.498,Inf,19.554,NA
820,867,2.23E-05,25.428,-9.948,Inf,0.221554715,NA,1.347116078,Inf,Inf,18.528,NA
821,868,1.98E-05,21.213,-14.943,66.314,NA,0.435313277,NA,45.101,81.257,13.895,NA
822,869,1.94E-05,25.814,#NAME?,53.178,0.196684368,NA,1.303247679,27.364,Inf,16.412,NA
823,870,2.12E-05,26.7,-30.534,79.729,0.174043618,NA,1.263838917,53.029,110.263,19.199,NA
824,871,1.67E-05,25.8,#NAME?,47.12,0.198800532,NA,1.306329317,21.32,Inf,14.889,NA
825,872,1.72E-05,25.215,-14.262,61.464,0.295782872,NA,1.48905226,36.249,75.726,14.355,NA
826,873,2.43E-05,25.729,-21.189,54.549,0.255655122,NA,1.409749788,28.82,75.738,14.175,NA
827,874,1.74E-05,24.444,-18.403,70.53,NA,0.262058919,NA,46.086,88.933,16.783,NA
828,875,2.18E-05,25.939,-9.926,71.31,0.336105734,NA,1.571759355,45.371,81.236,15.065,NA
829,876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
830,877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
831,878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
832,879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
833,880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
834,881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
836,883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
837,884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
838,885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
839,886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
840,887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
841,888,2.26E-05,15,#NAME?,46.219,NA,0.246445715,NA,31.219,Inf,13.15,NA
842,889,2.93E-05,24.249,-19.692,Inf,NA,0.160024357,NA,Inf,Inf,20,NA
843,890,1.86E-05,22.488,#NAME?,51.738,NA,0.4441633,NA,29.25,Inf,15.196,NA
844,891,2.75E-05,20.854,#NAME?,47.983,NA,0.613034624,NA,27.129,Inf,13.225,NA
845,892,2.91E-05,23.648,-18.718,69.908,NA,0.278064872,NA,46.26,88.626,16.697,NA
846,893,2.53E-05,22.585,#NAME?,48.111,NA,0.507307341,NA,25.526,Inf,15.01,NA
847,894,1.98E-05,18.559,-9.429,Inf,NA,0.279899591,NA,Inf,Inf,12.506,NA
848,895,2.43E-05,21.535,#NAME?,71.48,NA,0.247735848,NA,49.945,Inf,17.513,NA
849,896,2.02E-05,20.818,#NAME?,51.961,NA,0.402612052,NA,31.143,Inf,15.21,NA
850,897,2.39E-05,21.174,#NAME?,57.052,NA,0.445398952,NA,35.878,Inf,14.127,NA
851,898,2.31E-05,23.121,-33.639,58.151,NA,0.371274127,NA,35.03,91.79,15.925,NA
852,899,1.80E-05,21.344,-25.97,61.762,NA,0.416394301,NA,40.418,87.732,14.338,NA
853,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
854,901,7.60E-06,30.874,#NAME?,Inf,0.153710834,NA,1.229766506,Inf,Inf,19.328,NA
855,902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
856,903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
857,904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
858,905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
859,906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
860,907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
861,908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
862,910,1.97E-06,30.862,#NAME?,58.082,0.152074233,0.592167188,1.223495617,27.22,Inf,21.194,-0.440092955
863,911,1.75E-06,35.05,-8.627,90.024,0.389656722,0.263913694,1.665735227,54.974,98.651,18.316,0.125743028
864,912,5.14E-06,37.363,-30.976,50.387,0.292589284,1.031507233,1.456119348,13.024,81.363,12.366,-0.738917949
865,913,4.23E-06,44.874,-10.99,53.939,0.378412938,1.570541076,1.595770194,9.065,64.929,9.316,-1.192128138
866,914,7.21E-06,31.051,#NAME?,37.889,0.105772491,2.180924837,1.156348308,6.838,Inf,22.35,-2.075152345
867,923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
868,924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
869,925,3.89E-06,15.46,#NAME?,27.982,0.196606572,2.213916284,1.335331497,12.522,Inf,13.315,-2.017309712
870,926,3.31E-06,16.373,-39.57,33.718,0.322527355,1.163642351,1.607496446,17.345,73.288,12.386,-0.841114995
871,927,2.94E-06,21.412,-32.069,34.346,0.316516747,NA,1.568592113,12.934,66.415,10.514,NA
872,928,2.08E-06,19.244,-24.427,37.737,0.556825873,0.675412318,2.25388038,18.493,62.164,11.004,-0.118586445
873,929,2.58E-06,21.914,-35.318,38.46,0.279440139,NA,1.487616323,16.546,73.778,12.244,NA
874,930,1.58E-05,25.735,-4.451,Inf,0.358291412,NA,1.6311254,Inf,Inf,13.357,NA
875,931,1.53E-05,22.016,-4.19,Inf,0.306104741,0.093374375,1.533632831,Inf,Inf,19.744,0.212730365
876,932,1.28E-05,30.682,1.687,Inf,0.232459047,NA,1.360307564,Inf,Inf,13.238,NA
877,933,1.15E-05,25.515,-5.236,Inf,0.326020039,NA,1.566672549,Inf,Inf,17.182,NA
878,934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
879,935,2.93E-05,30.206,-11.651,54.713,0.410976694,0.562682828,1.723789555,24.507,66.364,12.293,-0.151706135
880,936,2.41E-05,26.738,7.466,Inf,0.503468898,NA,1.973057785,Inf,Inf,4.341,NA
881,937,2.49E-06,33.611,15.466,Inf,0.769067063,NA,2.682145289,Inf,Inf,3.319,NA
882,938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
883,939,43.86229319,35.166,-13.205,Inf,0.428422081,NA,NA,Inf,Inf,4.281,NA
884,940,29.05049865,22.898,17.858,Inf,NA,0.220436309,NA,Inf,Inf,10.664,NA
885,941,58.12413626,31.326,12.895,40.058,1.191211348,NA,4.67057342,8.732,27.163,4.81,NA
886,942,8.97E-06,28.27,-16.732,31.001,0.447482338,NA,1.855495073,2.731,47.733,5.401,NA
887,945,3.19E-06,19.332,-25.539,49.836,0.348288841,0.610242059,1.657996568,30.504,75.375,14.223,-0.261953218
888,946,1.26E-05,27.229,-8.916,34.996,0.577000544,4.585754189,2.219422504,7.767,43.912,6.558,-4.008753644
889,947,1.20E-05,27.505,-3.615,40.199,0.698388273,1.988282555,2.611529558,12.694,43.814,7.656,-1.289894282
890,948,6.10E-05,39.032,-4.845,Inf,0.415661571,NA,1.732206629,Inf,Inf,12.766,NA
891,949,4.51E-05,34.986,-8.103,62.856,0.455250233,NA,1.845678624,27.87,70.959,12.392,NA
892,950,0.000172896,32.204,-6.293,38.424,0.565975736,5.926388481,2.189132906,6.22,44.717,6.28,-5.360412745
893,951,0.000123366,33.035,-28.317,35.977,0.317178078,-5.523116518,1.537653976,2.942,64.294,7.201,5.840294596
894,952,0.00017876,32.383,-16.3,42.553,0.408327679,2.482133299,1.736252812,10.17,58.853,8.895,-2.07380562
895,953,0.000146125,30.051,-21.879,42.752,0.34860101,3.139077581,1.604171665,12.701,64.631,10.193,-2.790476571
896,954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
897,955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898,956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
899,957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
900,958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901,959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903,961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904,962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
905,963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
906,964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
907,965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
908,966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
909,967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
910,968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911,969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912,970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
913,971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
914,972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
915,973,0.000241593,23.545,-8.496,54.361,NA,NA,NA,30.816,62.857,11.875,NA
916,974,0.000373502,30.622,-6.471,44.767,0.515470774,NA,1.98967014,14.145,51.238,8.799,NA
917,975,0.000405576,29.777,-1.79,41.974,0.617428994,NA,2.274849867,12.197,43.764,7.491,NA
918,976,0.000307769,27.839,-12.002,39.733,0.494362272,2.809093288,1.959374143,11.894,51.735,8.432,-2.314731016
919,977,4.06E-05,22.404,-2.889,28.174,0.83624888,NA,3.204981507,5.77,31.063,4.75,NA
920,978,2.96E-08,30.314,3.896,44.911,0.761967469,NA,2.762092692,14.597,41.015,6.499,NA
921,979,1.86E-08,15.694,-0.529,37.513,0.981830737,1.373995549,4.091571092,21.819,38.042,7.035,-0.392164812
922,980,3.64E-08,18.155,-1.053,56.884,0.989523944,0.566902448,4.146069908,38.729,57.937,9.958,0.422621496
923,981,8.16E-08,25.001,-9.76,34.983,0.605018956,NA,2.336588498,9.982,44.743,7.176,NA
924,982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
926,984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927,985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
928,986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
929,987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
930,988,-8.90E-07,35,35,35,0.038500518,NA,1.04617652,0,0,#NAME?,NA
931,989,9.12E-06,26.233,#NAME?,36.083,0.199737195,NA,1.314284705,9.85,Inf,12.994,NA
932,990,-2.67E-06,23,23,23,0.393052539,NA,1.709023125,0,0,#NAME?,NA
933,991,-1.43E-06,23,23,23,0.349336857,NA,1.609644513,0,0,#NAME?,NA
934,992,-1.89E-06,23,23,23,0.605025791,NA,2.281372368,0,0,#NAME?,NA
935,993,-1.34E-06,23,23,23,0.272490329,NA,1.448764797,0,0,#NAME?,NA
936,994,-2.71E-06,13,13,13,NA,-0.44714191,NA,0,0,#NAME?,NA
937,995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
938,996,3.82E-06,23,#NAME?,Inf,0.263828577,NA,1.424603828,Inf,Inf,10,NA
939,997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
940,998,2.52E-05,31.066,-31.836,61.369,0.261610191,0.702594084,1.418188828,30.303,93.205,17.168,-0.440983893
941,999,3.09E-05,29.581,#NAME?,52.173,0.144051376,0.579781147,1.218329418,22.592,Inf,27.891,-0.435729771
942,1000,3.96E-05,42.115,-12.337,101.04,0.316792144,0.191063211,1.497582892,58.925,113.377,20.625,0.125728933
943,1001,3.14E-05,39.185,#NAME?,61.373,0.18681134,0.389406131,1.276979502,22.188,Inf,19.158,-0.202594791
944,1002,4.89E-05,38.146,-2.531,74.391,0.472319769,0.453337861,1.833666457,36.245,76.922,14.581,0.018981908
945,1003,3.73E-05,34.909,-26.74,57.91,0.319499727,0.652057549,1.520434042,23.001,84.65,14.902,-0.332557822
946,1004,2.14E-05,39.653,#NAME?,61.261,0.208069452,0.66132792,1.307655685,21.608,Inf,17.733,-0.453258468
947,1005,2.09E-05,28.27,#NAME?,53.973,0.149068956,0.583188281,1.226297274,25.703,Inf,23.439,-0.434119324
948,1006,4.94E-05,38.039,#NAME?,66.464,0.173018246,0.51156156,1.251520754,28.425,Inf,20.912,-0.338543314
949,1007,4.43E-05,35.994,-20.524,89.732,0.259001926,0.391586524,1.401424402,53.738,110.256,21.012,-0.132584598
950,1008,4.34E-05,33.772,#NAME?,67.146,0.19241764,0.417838487,1.293215872,33.374,Inf,21.854,-0.225420846
951,1009,3.79E-05,41.818,#NAME?,74.581,0.19466311,0.322553963,1.283755197,32.763,Inf,21.591,-0.127890852
952,1022,-3.01E-06,7.934,7.934,7.934,NA,-0.716761181,NA,0,2.66E-15,#NAME?,NA
953,1023,-1.04E-06,7.795,7.794,7.795,NA,-0.615617294,NA,0,0.001,#NAME?,NA
954,1024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
955,1025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
956,1026,3.19E-13,12.7245,#NAME?,39.206,NA,0.139687001,NA,26.4815,Inf,35.31,NA
957,1027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
958,1028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
959,1029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
960,1030,7.23E-14,8.974,#NAME?,27.6,NA,0.513265272,NA,18.626,Inf,20.859,NA
961,1031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
962,1032,1.00E-13,4.983,#NAME?,27.227,NA,-0.107499334,NA,22.244,Inf,18.873,NA
963,1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
964,1034,1.30E-06,20.563,-37.651,45.779,0.228284963,0.792731707,1.376759584,25.216,83.43,15.077,-0.564446745
965,1035,1.31E-06,19.479,-13.409,Inf,0.406293554,0.24089554,1.785710355,Inf,Inf,17.079,0.165398013
966,1036,1.31E-06,21.047,-13.164,Inf,0.289720392,0.23626743,1.500223163,Inf,Inf,19.57,0.053452962
967,1037,8.30E-07,19.675,-40.409,56.619,0.262123288,0.328374822,1.453095008,36.944,97.028,18.393,-0.066251534
968,1038,8.08E-07,20.844,-32.809,71.121,0.190592449,0.318619848,1.305996238,50.277,103.93,19.816,-0.128027399
969,1039,8.12E-07,21.365,-8.428,Inf,0.295803955,0.175024118,1.511418168,Inf,Inf,22.5,0.120779837
970,1040,1.14E-06,20.97,#NAME?,54.077,0.169066151,0.4865157,1.266655423,33.107,Inf,18.801,-0.317449549
971,1041,1.14E-06,21.153,-24.894,Inf,0.202468282,0.23426183,1.327742118,Inf,Inf,21.334,-0.031793548
972,1042,1.12E-06,22.104,-10.285,Inf,0.303110989,0.175004142,1.527344553,Inf,Inf,22.178,0.128106847
973,1043,5.36E-07,20.059,-20.478,42.943,0.337781451,1.059713482,1.603189549,22.884,63.421,11.703,-0.721932031
974,1044,5.34E-07,20.481,-12.742,44.796,0.432307887,0.991630401,1.828908194,24.315,57.538,10.854,-0.559322515
975,1045,5.18E-07,20.01,-6.868,54.746,0.49051491,0.696735326,1.985541741,34.736,61.614,11.406,-0.206220416
976,1046,4.61E-07,17.463,-35.944,32.811,0.329178804,1.275418562,1.599981916,15.348,68.755,11.381,-0.946239759
977,1047,4.49E-07,22.485,#NAME?,59.892,0.189125662,0.332015646,1.303308548,37.407,Inf,19.774,-0.142889984
978,1048,4.41E-07,22.582,-31.377,76.802,0.212365496,0.25684219,1.346388162,54.22,108.179,20.563,-0.044476693
979,1049,1.06E-06,17.753,-22.618,43.496,0.344188654,0.760039282,1.632125262,25.743,66.114,12.39,-0.415850628
980,1050,1.05E-06,19.451,-21.387,59.522,0.372339477,0.377113952,1.700017634,40.071,80.909,15.326,-0.004774476
981,1051,1.06E-06,21.719,-3.65,70.67,0.562086534,0.494752879,2.189420726,48.951,74.32,12.845,0.067333656
982,1052,9.77E-07,17.163,-37.69,41.156,0.276910856,0.639652974,1.48485357,23.993,78.846,14.233,-0.362742118
983,1053,9.71E-07,19.824,-26.387,79.165,0.186881826,0.308297572,1.299153261,59.341,105.552,19.553,-0.121415745
984,1054,9.63E-07,21.932,-6.109,Inf,0.451246977,0.312883018,1.878794863,Inf,Inf,16.347,0.13836396
985,1055,4.70E-07,19.623,-25.035,37.174,0.430659124,0.757796815,1.851362884,17.551,62.209,10.866,-0.327137691
986,1056,4.70E-07,20.833,-31.163,44.322,0.279564329,0.83096171,1.479383515,23.489,75.485,13.622,-0.551397382
987,1057,4.74E-07,21.118,-37.45,44.865,0.257264246,0.772247027,1.434447384,23.747,82.315,14.709,-0.514982782
988,1058,6.75E-07,20.805,-35.319,50.713,0.215051952,0.632314651,1.349964113,29.908,86.032,15.999,-0.417262699
989,1059,6.81E-07,21.308,-33.14,50.402,0.254888302,0.601105279,1.428488312,29.094,83.542,15.496,-0.346216977
990,1060,6.99E-07,23.002,-16.184,52.776,0.424055092,0.573325599,1.808008429,29.774,68.96,13.032,-0.149270507
991,1061,1.40E-06,20.551,-19.009,50.858,0.313001985,0.710859005,1.547035924,30.307,69.867,13.244,-0.39785702
992,1062,1.40E-06,20.857,-14.169,63.886,0.335829708,0.505076348,1.597876943,43.029,78.055,14.556,-0.169246639
993,1063,1.43E-06,21.405,-13.277,62.427,0.370778559,0.494224952,1.677496234,41.022,75.704,14.151,-0.123446393
994,1064,9.79E-07,24.691,#NAME?,36.773,0.245154047,1.095839695,1.408946921,12.082,Inf,14.965,-0.850685648
995,1065,9.69E-07,20.756,-21.031,64.304,0.271339504,0.443868493,1.461465831,43.548,85.335,16.112,-0.172528989
996,1066,9.78E-07,20.899,-8.807,Inf,0.351889952,0.309709082,1.635066513,Inf,Inf,17.218,0.04218087
997,1067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
998,1068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
999,1069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000,1070,1.27E-05,32.837,-8.949,73.763,0.37136643,NA,1.625277124,40.926,82.712,11.112,NA
1001,1071,5.34E-06,25.533,-23.394,73.315,0.178469381,NA,1.270218762,47.782,96.709,13.307,NA
1002,1072,8.65E-06,28.388,-28.07,82.773,0.226745819,0.266260407,1.356569994,54.385,110.843,21.122,-0.039514588
1003,1073,5.69E-06,22.714,#NAME?,Inf,NA,0.203449171,NA,Inf,Inf,20.507,NA
1004,1074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1005,1075,2.05E-05,33.899,#NAME?,57.717,NA,0.303514662,NA,23.818,Inf,20.657,NA
1006,1076,1.000023923,12.944,1.823,Inf,NA,NA,NA,Inf,Inf,9.667,NA
1007,1077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1008,1078,2.69E-05,33.599,5.407,36.24,0.745282788,NA,2.693689895,2.641,30.833,3.828,NA
1009,1079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1010,1080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1011,1083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1012,1084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1013,1085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1014,1086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1015,1087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1016,1088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1017,1089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1018,1090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1019,1091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1020,1092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1021,1093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1022,1094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1023,1095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1024,1096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1025,1097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1026,1098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1027,1099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1028,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1029,1101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1030,1102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1031,1103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1032,1104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1033,1105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1034,1106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1035,1107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1036,1108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1037,1109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1038,1110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1039,1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1040,1112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1041,1113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1042,1114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1043,1115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1044,1116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1045,1117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046,1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1047,1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1048,1120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1049,1121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1050,1122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1051,1123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1052,1124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1053,1125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1054,1126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1055,1127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1056,1128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1057,1129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1058,1130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1059,1131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1060,1132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1061,1133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1062,1134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1063,1135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1064,1136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1065,1137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1066,1138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1067,1139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1068,1140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1069,1141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1070,1142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1071,1143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1072,1144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1073,1145,-1.16E-05,5,5,5,NA,-0.348101271,NA,0,0,#NAME?,NA
1074,1146,-3.89E-05,5,5,5,NA,-0.264502245,NA,0,0,#NAME?,NA
1075,1147,0.000369552,16.72,-22.049,Inf,0.168751978,0.165274312,1.274801651,Inf,Inf,24.916,0.003477666
1076,1148,0.000108172,7.288,2.538,Inf,NA,0.156068494,NA,Inf,Inf,12.861,NA
1077,1149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1078,1150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1079,1151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1080,1152,1.15E-07,35.03,-20.985,62.884,0.377097771,0.532501749,1.651440303,27.854,83.869,15.388,-0.155403977
1081,1153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1082,1154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1083,1155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1084,1156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1085,1157,2.37E-06,13.989,-7.201,Inf,0.574938219,0.180637807,2.333063642,Inf,Inf,17.412,0.394300413
1086,1158,2.09E-06,24.233,-9.358,Inf,0.451180711,0.073835751,1.887467408,Inf,Inf,14.787,0.37734496
1087,1159,3.37E-06,16.209,-10.985,Inf,0.257086124,0.159655214,1.447304347,Inf,Inf,22.277,0.097430909
1088,1160,3.39E-06,24.163,-8.579,Inf,0.417769436,0.050656792,1.800385164,Inf,Inf,15.637,0.367112645
1089,1161,2.17E-06,15.037,-8.834,70.094,0.663521211,0.322794767,2.654758734,55.057,78.928,13.013,0.340726443
1090,1162,2.09E-06,21.265,-1.961,Inf,0.478732175,0.123680124,1.953741797,Inf,Inf,16.463,0.355052051
1091,1163,3.65E-06,15.174,-17.374,68.15,0.28835239,0.375904741,1.514986703,52.976,85.524,15.256,-0.087552351
1092,1164,3.35E-06,19.691,-7.762,Inf,0.538620828,0.148181554,2.169343118,Inf,Inf,18.078,0.390439274
1093,1165,9.93E-06,22.189,#NAME?,53.3,0.176733979,0.49007077,1.2793381,31.111,Inf,17.938,-0.313336791
1094,1166,1.31E-05,17.983,-36.473,48.478,NA,0.526322636,NA,30.495,84.951,15.001,NA
1095,1173,1.03E-06,34.575,-41.874,Inf,0.240482531,NA,1.380040953,Inf,Inf,7.424,NA
1096,1174,1.17E-06,17.27,11.821,21.914,NA,4.031926255,NA,4.644,10.093,1.557,NA
1097,1175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1098,1176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1099,1179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
